TeamId,TeamName,SubmissionDate,Score
6873097,"Mingzhuo Teng","2021-05-28 06:05:49",1.08791
6726724,Srikanth,"2021-05-29 19:18:08",1.08791
6764634,"Aman Jain #2","2021-05-11 10:55:03",1.08791
6848618,"Masato Taka","2021-05-24 12:50:07",1.08793
6874964,"Maunish dave","2021-05-29 11:56:47",1.08793
6839778,"Eirik Høyheim","2021-05-31 16:54:02",1.08795
6728261,"Helio R. V. de Couto Junior","2021-05-10 20:00:38",1.08795
6819076,"Michael Kalinin","2021-05-30 09:17:15",1.08796
6721534,"Kevin Lloyd Bernal","2021-05-10 01:48:33",1.08796
6861206,lijianfei1,"2021-05-27 08:03:12",1.08798
6738134,"Oniel Gracious","2021-05-16 12:20:52",1.08800
6720732,trantrikien239,"2021-05-01 04:04:25",1.08804
6812615,Eric,"2021-05-28 10:36:34",1.08804
6749570,"Josephine Tsai","2021-05-14 04:17:46",1.08806
6730055,GSD,"2021-05-14 06:56:07",1.08808
6862304,"Alexis Quintana","2021-05-27 12:14:54",1.08808
6855607,"Jesus Torres","2021-05-28 12:49:38",1.08808
6772548,ZhiyanYi,"2021-05-15 21:15:56",1.08810
6721586,ML_BOYS,"2021-05-07 06:05:21",1.08811
6726682,Sreeram,"2021-05-03 11:06:18",1.08812
6868923,Chingtf,"2021-05-27 06:18:43",1.08813
6765298,YuriMIyamori,"2021-05-31 02:48:44",1.08814
6722254,Andreea,"2021-05-26 16:25:10",1.08814
6798655,"Gustavo de Souza Gonçalves","2021-05-20 00:16:52",1.08814
6722657,"Akio Onodera","2021-05-22 09:34:14",1.08817
6761094,"James H","2021-05-10 15:35:02",1.08819
6854106,gon2gon2,"2021-05-26 13:30:27",1.08820
6746630,"Shungo Ikai","2021-05-06 09:19:33",1.08821
6875060,Ed,"2021-05-31 18:30:00",1.08822
6730706,"Madhan Chandrasekharan","2021-05-21 11:23:18",1.08822
6768717,"NFH ","2021-05-11 13:39:56",1.08823
6727707,"Anchal Gupta","2021-05-26 17:54:59",1.08827
6720708,Nanda-Kanda,"2021-05-12 13:45:08",1.08828
6848925,Trimparashut,"2021-05-25 17:17:30",1.08829
6854697,yagiken,"2021-05-24 13:29:28",1.08829
6746817,scott266051,"2021-05-20 03:31:17",1.08830
6723522,Mino,"2021-05-03 12:45:51",1.08830
6779160,"Atharv Chaudhari","2021-05-31 11:06:19",1.08832
6845662,"Alex Yarysh","2021-05-24 19:10:57",1.08833
6762073,kakot,"2021-05-19 09:45:40",1.08834
6727827,"Umut Sait Öncü ","2021-05-31 22:33:47",1.08835
6731500,Ryota,"2021-05-11 05:32:28",1.08836
6818362,tharun-reddy,"2021-05-29 10:39:29",1.08836
6865583,"Scott Greenfield","2021-05-26 14:11:54",1.08842
6724934,"Georgi Pamukov","2021-05-11 08:48:30",1.08844
6729103,"Xavi N","2021-05-31 21:19:03",1.08844
6721669,tho-roeder,"2021-05-13 18:54:36",1.08846
6727754,MathieuK,"2021-05-17 03:32:00",1.08861
6728269,"Raju Yadav","2021-05-05 13:20:33",1.08861
6725740,"Akira Sano","2021-05-16 01:36:02",1.08862
6853409,AGU,"2021-05-30 11:40:04",1.08866
6879609,"Akarsh Upadhyay","2021-05-31 10:58:33",1.08868
6883550,"Nikolaos Korasidis","2021-05-31 22:38:32",1.08868
6720696,"Juan Eduardo Smith","2021-05-25 05:10:07",1.08869
6776655,"Rafael Batista","2021-05-13 09:50:23",1.08869
6724433,ajp,"2021-05-02 18:14:32",1.08870
6723089,FJboy31,"2021-05-07 10:46:41",1.08871
6720938,"Vadim Glukhov","2021-05-28 21:18:05",1.08873
6830572,delnemo,"2021-05-19 20:44:19",1.08873
6731789,"Julien Langlais","2021-05-07 10:36:55",1.08880
6729354,"gaurav sarkar","2021-05-21 12:35:31",1.08882
6720927,"Puru Behl","2021-05-08 09:08:28",1.08883
6722035,napetrov,"2021-05-14 15:33:44",1.08883
6780445,"Jordan Samek","2021-05-26 18:02:03",1.08884
6725497,Ivalbert,"2021-05-31 12:53:28",1.08885
6813373,"Stallions Dey","2021-05-28 16:28:37",1.08887
6720846,"Serim Jang","2021-05-26 05:54:57",1.08888
6739095,teru-roc,"2021-05-07 07:10:57",1.08891
6810406,DerekHJH,"2021-05-21 03:18:34",1.08892
6722649,Oleg,"2021-05-26 17:25:58",1.08894
6720898,"Jeong-Yoon Lee","2021-05-15 23:17:31",1.08898
6834994,Felix,"2021-05-31 13:28:42",1.08898
6721123,"Siddharth Chauhan","2021-05-26 05:46:27",1.08900
6848385,"Hariharan Narayanan","2021-05-31 17:27:07",1.08903
6792869,"PIYUSH NAHATA","2021-05-30 17:49:19",1.08904
6759629,RST599,"2021-05-26 14:43:38",1.08907
6756484,alkornev,"2021-05-21 09:13:01",1.08908
6806386,NoobTeam,"2021-05-21 17:17:54",1.08909
6824272,"Jack Adee","2021-05-19 01:45:40",1.08910
6763603,Anurag,"2021-05-28 21:01:29",1.08914
6729866,"Thiago Panini","2021-05-15 15:22:26",1.08921
6720672,Muj!rush!,"2021-05-10 03:47:55",1.08925
6731007,"Arnault Bretagne","2021-05-03 15:02:40",1.08927
6844347,gentlePlatypus,"2021-05-27 18:34:54",1.08928
6758046,Michał,"2021-05-14 19:52:49",1.08929
6810720,COPs,"2021-05-24 15:15:34",1.08932
6722383,"Aman Malhotra","2021-05-14 07:30:22",1.08934
6889716,"Amninder Singh","2021-05-31 17:52:54",1.08936
6722363,Bien,"2021-05-05 04:20:59",1.08937
6722839,"Vaisakh Plakkot","2021-05-03 17:53:21",1.08938
6798016,SJ,"2021-05-30 16:35:23",1.08939
6752238,Nnnnn,"2021-05-06 16:43:21",1.08941
6784281,"Eugene Koutiloff","2021-05-25 03:36:06",1.08942
6884520,Foreverxu,"2021-05-31 00:05:28",1.08944
6813661,Tettey,"2021-05-25 01:22:40",1.08945
6772512,Carter,"2021-05-21 06:06:51",1.08945
6771399,"Vincent Kamphorst","2021-05-12 13:05:51",1.08947
6728680,Prithviraj,"2021-05-14 16:14:23",1.08949
6724052,Semion,"2021-05-02 09:27:48",1.08949
6725780,hiromasat,"2021-05-31 14:21:30",1.08950
6837656,"Immortan Sleepy Jeo","2021-05-27 01:58:10",1.08951
6739835,tor21,"2021-05-23 07:40:18",1.08953
6890462,Andy_M,"2021-05-31 22:14:52",1.08957
6743640,seki137,"2021-05-30 07:32:03",1.08957
6858162,"Vasil Yordanov","2021-05-25 09:14:58",1.08958
6792665,"Pham Vu Dung","2021-05-28 14:56:20",1.08959
6787471,WiP,"2021-05-13 01:39:30",1.08959
6794950,nephrologist,"2021-05-21 09:23:17",1.08960
6740292,"Yang Huiting","2021-05-29 09:16:20",1.08961
6752049,"Grégoire Szymanski","2021-05-18 17:56:35",1.08963
6839240,Narung_369,"2021-05-29 06:44:45",1.08964
6724253,Yoki,"2021-05-22 08:21:16",1.08965
6722445,Barteksv12,"2021-05-15 06:57:04",1.08965
6848126,"Paolo Dano","2021-05-31 07:28:31",1.08966
6779686,"Soyeong Sohn","2021-05-24 16:32:09",1.08967
6749887,YasuoGod_滑起來,"2021-05-21 02:10:28",1.08967
6864560,"Oleg Peregudov","2021-05-29 19:22:43",1.08967
6879394,"LI SEIICHI","2021-05-30 13:13:06",1.08970
6803823,Neptune,"2021-05-15 20:48:11",1.08971
6851249,watsons,"2021-05-28 14:47:44",1.08971
6727236,"KIATISAK PETHOR","2021-05-14 01:24:43",1.08972
6721177,gonzou122,"2021-05-15 14:59:13",1.08973
6861075,xxjmkiso,"2021-05-27 02:00:05",1.08973
6755714,alexey.hdb,"2021-05-12 21:16:37",1.08973
6803958,kornaukhov-sv,"2021-05-31 22:08:20",1.08973
6745929,Kronki,"2021-05-15 12:19:07",1.08975
6722750,"Igal Bronshtein","2021-05-17 17:33:32",1.08975
6725643,darkrubiks,"2021-05-11 14:04:50",1.08977
6732230,"henrique osinski","2021-05-11 01:36:01",1.08977
6752521,"Max B.","2021-05-09 12:11:45",1.08979
6721878,noirzt,"2021-05-16 09:57:27",1.08980
6748602,matthew-ch,"2021-05-31 08:33:00",1.08982
6745312,"Omkar Choulwar","2021-05-22 12:53:52",1.08983
6760241,emand2pac,"2021-05-24 09:25:40",1.08984
6733499,DJ,"2021-05-04 16:13:13",1.08985
6887463,gokaten,"2021-05-31 10:57:47",1.08990
6721611,Leonie,"2021-05-04 19:56:58",1.08991
6723163,SplikA,"2021-05-24 03:56:31",1.08991
6747865,"Du Vuki","2021-05-06 03:38:41",1.08992
6852649,morozumi_kouhei,"2021-05-28 09:13:37",1.08995
6722570,MohammedSohailAbrar,"2021-05-09 11:12:35",1.08998
6761430,Ayushi_S_pb,"2021-05-21 05:26:25",1.09002
6724515,"Hakan Erdogan","2021-05-07 09:10:19",1.09004
6724011,"Twarit Shah","2021-05-01 18:51:09",1.09007
6724997,Nikolaev_KP,"2021-05-24 09:35:32",1.09010
6835823,taniman,"2021-05-23 03:54:46",1.09011
6738649,"Mark Shiiz","2021-05-26 06:42:43",1.09011
6723473,"Mi Khai Thai","2021-05-11 20:06:19",1.09012
6736518,"Jessica Petrochuk","2021-05-26 02:50:28",1.09013
6727751,"victor chang","2021-05-03 03:08:30",1.09014
6724090,"Matthew Buddensick","2021-05-25 16:45:45",1.09014
6864086,"Ryo Nakao","2021-05-31 03:02:23",1.09020
6797003,"Aditya Dash","2021-05-25 16:26:13",1.09022
6727444,Rico,"2021-05-02 13:15:12",1.09024
6723154,"Mahmud Evan","2021-05-04 04:01:24",1.09026
6786934,BingBlackBean,"2021-05-24 05:35:18",1.09027
6790034,Jamie,"2021-05-23 19:20:56",1.09027
6720917,"Masaki Mori","2021-05-01 12:10:40",1.09031
6807539,"VIVEK METTU","2021-05-21 04:44:26",1.09032
6731813,Deskbo,"2021-05-11 04:52:37",1.09034
6722581,"Ujjawal Sharma","2021-05-02 06:50:20",1.09036
6751660,Chikaze,"2021-05-06 16:25:51",1.09036
6839514,"Konoval Volodymyr","2021-05-31 08:46:10",1.09036
6778512,wasao24,"2021-05-31 13:04:26",1.09036
6761661,"Gilles POULAIN","2021-05-09 13:48:29",1.09038
6810733,jkdorayaki,"2021-05-22 07:25:52",1.09044
6804634,"Ana Gabriela López Ortíz","2021-05-17 21:41:45",1.09047
6724404,"Mauricio Maroto","2021-05-31 15:18:42",1.09050
6722949,Mike,"2021-05-06 09:59:23",1.09051
6722784,"David #2","2021-05-13 11:03:46",1.09054
6834437,"Macit Giray Gökırmak","2021-05-24 19:40:58",1.09058
6862068,"Gadha Gaand","2021-05-25 20:28:44",1.09059
6764248,"Vatsal Venkatkrishna","2021-05-25 20:29:34",1.09059
6762133,"Adhoksh PB","2021-05-30 21:04:18",1.09063
6729158,BenchWarmer1007,"2021-05-07 04:38:49",1.09064
6732401,"Joseph Mittelstaedt","2021-05-13 13:19:55",1.09067
6750598,kokuutoma,"2021-05-20 02:07:21",1.09072
6840687,"Jiin Park","2021-05-26 05:08:47",1.09072
6802975,"Samip Timalsena","2021-05-16 10:33:34",1.09073
6720629,nana,"2021-05-20 06:42:22",1.09077
6794476,"yam yam 55","2021-05-17 15:38:36",1.09080
6739735,"Akhil prasannan","2021-05-06 12:02:50",1.09080
6849170,"Daniel Stephan","2021-05-24 19:44:38",1.09082
6826083,"Israel Tan","2021-05-19 08:11:19",1.09086
6726351,ckmr,"2021-05-30 09:52:28",1.09095
6798890,"Vatsal Venkatkrishna #2","2021-05-25 20:12:50",1.09096
6789568,chantama,"2021-05-13 12:26:48",1.09101
6723754,"Shree Ratn","2021-05-06 13:30:28",1.09103
6727185,"Alex Artemiev","2021-05-24 06:02:56",1.09114
6816053,Ankit_M,"2021-05-29 12:09:19",1.09114
6819206,Jagunn,"2021-05-30 11:49:52",1.09120
6724334,rCratos,"2021-05-01 17:47:01",1.09122
6721251,"Rohit Verma","2021-05-27 09:43:31",1.09123
6812169,jmacod,"2021-05-26 09:59:47",1.09123
6730036,slyzszg,"2021-05-15 05:24:22",1.09126
6732454,"Munum Butt","2021-05-29 13:41:41",1.09126
6731407,C_MulE90,"2021-05-03 08:48:59",1.09128
6859180,cavary,"2021-05-31 14:12:56",1.09129
6729548,"Obi ","2021-05-23 22:52:47",1.09134
6740039,anonamename,"2021-05-04 13:55:31",1.09135
6733562,"Henrique Domiciano","2021-05-06 01:02:22",1.09141
6824590,"Paratroopers. 1","2021-05-22 04:54:12",1.09141
6810658,FirePanda007,"2021-05-18 12:43:23",1.09144
6742090,"Manuel Fernández","2021-05-07 13:23:45",1.09149
6721314,"Sayantan Sadhu","2021-05-07 09:17:44",1.09151
6722741,Kemist,"2021-05-04 08:03:40",1.09151
6834843,anagonda,"2021-05-27 12:48:01",1.09152
6800220,LatteIce,"2021-05-22 18:43:50",1.09154
6727800,CY,"2021-05-09 11:01:26",1.09158
6741425,ManasijSurRoy,"2021-05-21 21:42:04",1.09158
6732535,"Mohit Bhatia","2021-05-12 16:01:36",1.09162
6754164,"Ryota #2","2021-05-07 08:55:34",1.09166
6756144,James,"2021-05-14 19:36:43",1.09167
6785047,LeleletMeDie,"2021-05-25 16:07:57",1.09171
6746759,YW,"2021-05-07 08:01:28",1.09175
6722062,"Rado Fanantenana Razakamiandra","2021-05-31 12:25:08",1.09176
6797531,"Masataka Miyahara","2021-05-16 07:52:48",1.09183
6736071,aabedini,"2021-05-08 23:27:07",1.09187
6801643,"Mayush Kumar","2021-05-30 16:31:42",1.09196
6846957,Miguel,"2021-05-29 18:50:39",1.09196
6724910,Sophie,"2021-05-15 17:53:15",1.09204
6721449,"Daiki Katsuragawa","2021-05-08 15:58:50",1.09205
6724113,Mileta,"2021-05-03 10:40:48",1.09208
6725456,Augument3,"2021-05-30 00:02:39",1.09212
6805250,"Shubhendu Mishra","2021-05-27 07:41:16",1.09213
6764763,ysd9999,"2021-05-09 09:50:20",1.09218
6754911,alex,"2021-05-08 04:46:55",1.09222
6749363,"Sanjay Papaiahgari","2021-05-11 14:17:21",1.09224
6733382,"Y-g11 FLR","2021-05-26 09:35:56",1.09224
6786588,Richez,"2021-05-28 19:22:16",1.09225
6721749,"Young Hyun P","2021-05-30 13:59:27",1.09232
6783132,Ankit,"2021-05-20 17:33:58",1.09244
6742368,"Tristan M","2021-05-07 12:29:21",1.09244
6876619,"Ravikumar Patel","2021-05-31 21:17:21",1.09246
6821130,SpectroB,"2021-05-31 23:26:35",1.09246
6788182,EasonLiu,"2021-05-31 23:41:20",1.09250
6858263,"Mark Sky","2021-05-26 04:54:24",1.09251
6731191,"Akmal Mir","2021-05-10 06:47:42",1.09254
6758825,"David Curry","2021-05-09 20:37:05",1.09257
6741861,"ryan sims test","2021-05-04 17:56:53",1.09257
6776489,stevekll,"2021-05-11 12:06:30",1.09263
6857072,navneeth,"2021-05-25 00:12:54",1.09267
6819251,"Likely Linear","2021-05-18 13:53:17",1.09270
6810902,fructose180,"2021-05-20 15:46:32",1.09271
6800267,"Shreyance Jain","2021-05-15 08:10:51",1.09271
6763628,"Kevin Kang","2021-05-09 03:34:25",1.09273
6721546,Catadanna,"2021-05-01 18:41:29",1.09274
6851363,YTTY,"2021-05-24 16:21:37",1.09275
6769998,"Max Guo","2021-05-26 20:11:40",1.09276
6730258,"Natthasit Tobua","2021-05-19 09:25:52",1.09279
6722452,"Ashwini M","2021-05-04 13:46:26",1.09279
6758603,dkleeman92,"2021-05-08 02:05:45",1.09280
6733167,Chris468,"2021-05-09 15:22:23",1.09281
6741132,"Marek Swieton","2021-05-06 21:27:12",1.09283
6803597,"Bruno Fleisch","2021-05-31 18:46:15",1.09285
6723741,Brian,"2021-05-23 18:36:21",1.09298
6853261,ChristianSinger,"2021-05-26 10:05:00",1.09300
6790835,S.Sreenivasulu,"2021-05-13 17:15:28",1.09300
6779063,"ÜNAL KÖROĞLU","2021-05-16 23:03:53",1.09301
6889766,"Smita Singh","2021-05-31 21:32:40",1.09303
6762278,"Daniil Gromov","2021-05-08 16:28:28",1.09309
6761920,WildDuck,"2021-05-31 14:15:57",1.09324
6727760,"Minjeong Cho","2021-05-13 04:42:01",1.09326
6885060,"Vladimir Levin","2021-05-31 19:09:15",1.09330
6724299,*amazing*,"2021-05-06 17:17:29",1.09331
6720837,"Brian Kwan","2021-05-29 08:12:35",1.09333
6729415,Navane8,"2021-05-17 18:03:18",1.09336
6867460,oracle07,"2021-05-27 02:15:00",1.09339
6885596,kir.ken,"2021-05-30 20:23:46",1.09348
6847271,YoshihiroKinoshita,"2021-05-22 23:04:17",1.09357
6722892,"shrijeeth suresh","2021-05-28 18:05:33",1.09363
6722308,"Yuichi Yamada","2021-05-26 12:44:49",1.09363
6849123,"Oliver Wang","2021-05-29 12:44:26",1.09365
6720961,"Taylor Lockhart","2021-05-31 23:44:20",1.09367
6731139,"kartik bandarwad","2021-05-12 15:34:23",1.09376
6720825,"Jason Rennie","2021-05-29 07:32:11",1.09381
6846315,"Stuart Calverley","2021-05-29 16:38:39",1.09382
6762071,"Ayush Shah pb","2021-05-21 05:48:08",1.09392
6852243,Ryu3417,"2021-05-31 23:34:22",1.09394
6811271,"Denys Bakhniuk","2021-05-18 12:23:19",1.09395
6765448,"Lukasz Borecki","2021-05-27 17:35:06",1.09399
6866242,yjhers,"2021-05-31 07:56:41",1.09401
6722102,"Thai Thien","2021-05-01 11:51:00",1.09403
6725927,PavaniRV,"2021-05-20 13:46:51",1.09415
6746762,greengamma,"2021-05-31 06:53:22",1.09418
6730333,yoake_dawn,"2021-05-06 03:06:18",1.09426
6726896,"Ananda Wiradharma","2021-05-02 17:01:22",1.09442
6721002,"Жапырақ Batyr","2021-05-18 09:11:28",1.09445
6759472,kglts623,"2021-05-09 05:54:19",1.09452
6721575,g20tk009,"2021-05-14 06:10:59",1.09459
6721371,DrCapa,"2021-05-01 07:19:29",1.09460
6784780,DOUYG,"2021-05-13 15:08:57",1.09462
6721430,DJVu,"2021-05-08 08:42:01",1.09475
6847070,"Dilara Şahan","2021-05-23 19:22:07",1.09479
6814210,DanGass,"2021-05-29 14:42:50",1.09494
6771444,"Shyam Rathod","2021-05-26 19:27:14",1.09495
6745827,Senpai,"2021-05-29 19:39:24",1.09495
6722669,"Edoardo Lanari","2021-05-01 13:46:48",1.09495
6742583,JoeR3000,"2021-05-08 21:49:51",1.09495
6730876,"Thomas Bourton","2021-05-10 08:38:40",1.09495
6762937,404!,"2021-05-10 15:55:11",1.09495
6767242,SHOOOOOO,"2021-05-19 21:52:35",1.09495
6754412,"Tao Ye","2021-05-31 23:35:40",1.09495
6727713,"Omkar Salunke","2021-05-02 12:41:25",1.09498
6739491,"Shashva Machchhar","2021-05-11 04:31:20",1.09505
6728529,"Prathap Rajasooriyar","2021-05-21 23:15:03",1.09514
6723691,"Sani Kamal","2021-05-02 16:02:16",1.09518
6727885,"Mujin Jo","2021-05-06 04:45:29",1.09518
6751978,"Sankalp Bisht","2021-05-17 15:49:43",1.09521
6872581,"Duy Le BKU","2021-05-28 18:49:18",1.09528
6720625,pAckmAn4000,"2021-05-01 11:53:50",1.09529
6863884,"Jiahe Yao","2021-05-29 15:54:44",1.09532
6742012,"Nguyen Vuong","2021-05-07 17:11:18",1.09536
6748836,"Harufumi Yoshida","2021-05-27 02:52:30",1.09541
6761363,"Sachin Bhat G","2021-05-20 08:52:16",1.09541
6755114,"Mohamed Sobhy","2021-05-07 16:08:31",1.09548
6776748,xiaoLx,"2021-05-27 12:17:25",1.09549
6808858,ic,"2021-05-17 22:01:59",1.09555
6866642,Ajay29,"2021-05-31 15:03:08",1.09568
6736368,"sushmit roy","2021-05-06 20:00:05",1.09568
6792989,"Jonas Schröder","2021-05-28 20:42:33",1.09578
6789239,DylanZZZ,"2021-05-17 07:28:46",1.09583
6725513,"Brent Snyder","2021-05-02 03:11:08",1.09585
6722430,dumilfresh,"2021-05-08 16:52:08",1.09588
6746905,AK0110,"2021-05-06 12:00:33",1.09589
6729478,Polatucha,"2021-05-03 17:55:19",1.09595
6729940,"napat lao","2021-05-10 16:05:32",1.09605
6758735,Harun-Ur-Rashid,"2021-05-08 05:46:27",1.09618
6778924,"Sathish Kaliamoorthy","2021-05-31 13:12:09",1.09631
6746107,"Daniel Brooks","2021-05-14 14:02:05",1.09637
6721434,"Nayakwadi Sushanth","2021-05-31 21:06:54",1.09647
6730601,Seol,"2021-05-11 11:17:41",1.09657
6760625,Aditya_pb,"2021-05-18 13:12:05",1.09659
6850497,"Adrian Yeung","2021-05-28 18:35:48",1.09685
6727048,DeepUnderstanding,"2021-05-14 17:56:13",1.09688
6841983,"Ilan Beyen","2021-05-27 00:31:14",1.09700
6782081,"Jordan Goulet","2021-05-16 01:12:49",1.09713
6723457,"Jordi smit","2021-05-24 18:42:34",1.09714
6764297,"Prakhar Tibrewal","2021-05-28 06:57:59",1.09719
6827330,"Dionisio Chiuratto Agourakis","2021-05-19 14:48:38",1.09726
6849132,"Marcel Jahnke","2021-05-24 16:32:23",1.09730
6794462,"Qijie Chen","2021-05-26 01:27:38",1.09735
6761411,"ANUKUL ANAND","2021-05-30 11:01:00",1.09744
6761370,"sree chand PB","2021-05-17 14:47:45",1.09758
6841243,cowfrica,"2021-05-25 00:53:05",1.09759
6723423,"Edward Jiwook Kim","2021-05-13 13:15:58",1.09764
6761368,"Sandesh Rangreji","2021-05-31 14:41:29",1.09782
6744103,JongSeob,"2021-05-12 11:16:35",1.09785
6861042,"Yurii Kuzmenko","2021-05-27 16:54:55",1.09792
6791597,EARTHS_SS,"2021-05-14 01:17:37",1.09792
6729188,"JI_Nuñez _B","2021-05-29 06:18:06",1.09806
6809300,migaloo,"2021-05-25 13:57:57",1.09814
6724191,"Alfonso Cassoni","2021-05-31 19:02:45",1.09815
6725365,Prashanth,"2021-05-03 16:09:46",1.09821
6756607,"Alexander Pivovar","2021-05-19 15:15:53",1.09822
6752994,"Igor Lashkov","2021-05-29 18:22:27",1.09842
6724769,Viji,"2021-05-02 19:09:45",1.09843
6721433,"Charles Rice","2021-05-15 17:25:58",1.09860
6725072,"Michel Akio Fukuda","2021-05-18 03:19:51",1.09864
6824640,khodkaggle,"2021-05-19 14:00:28",1.09865
6837642,shigemi,"2021-05-30 11:18:05",1.09867
6782493,myüber,"2021-05-30 13:07:50",1.09873
6732308,"Đặng Duy Thanh","2021-05-18 09:46:46",1.09876
6801544,"Deepak Singh","2021-05-31 13:02:12",1.09890
6731368,curiouswasabi22,"2021-05-12 19:42:13",1.09897
6889548,"Jared Van Blitterswyk","2021-05-31 20:44:36",1.09911
6765210,vbelchev,"2021-05-14 12:18:06",1.09913
6813468,"Pratyush Mohanty","2021-05-18 05:22:00",1.09917
6780000,"Davide Conti","2021-05-13 08:06:38",1.09921
6720678,Electron1997,"2021-05-03 23:12:11",1.09926
6789804,"Hisatomo Banbara","2021-05-31 05:29:14",1.09934
6746039,"Nikos Raftogiannis","2021-05-06 12:00:14",1.09939
6776709,Vladislav,"2021-05-12 03:26:55",1.09942
6726755,"Ahmad Javed","2021-05-02 17:37:16",1.09946
6738318,"Hadar Cohen","2021-05-10 10:05:14",1.09950
6762450,KoMura,"2021-05-19 14:04:19",1.09952
6851582,Austin,"2021-05-24 03:13:10",1.09953
6727958,JeongBin_Park,"2021-05-04 03:35:58",1.09954
6732994,fukuo37,"2021-05-16 13:27:10",1.09968
6728125,H.Ue,"2021-05-15 14:30:34",1.09973
6722851,"Hiroshi Sakiyama","2021-05-10 08:00:34",1.09984
6781606,"Cherilyn Chia","2021-05-16 11:56:57",1.09988
6795314,kaushal,"2021-05-20 07:08:14",1.09995
6763318,"Marcus Cotichini","2021-05-25 04:56:47",1.09999
6788167,"Anjaneya Tripathi","2021-05-13 02:53:38",1.09999
6720592,"Alican Kartal","2021-05-14 21:04:27",1.10010
6736334,Sire,"2021-05-09 11:14:01",1.10025
6752523,"shivam jolly","2021-05-09 09:59:02",1.10032
6790516,"Siva sankar","2021-05-31 07:45:33",1.10041
6814376,"Veeresh Raavipaati PB","2021-05-31 19:09:54",1.10046
6742911,"Derrick Michelson","2021-05-14 23:51:35",1.10051
6721490,Anaquaine,"2021-05-03 11:45:00",1.10052
6720578,"Subin An","2021-05-01 03:44:09",1.10071
6783813,"Mountain Laurel","2021-05-13 14:46:54",1.10071
6721234,"bhimantoro suryo admodjo","2021-05-02 06:24:13",1.10075
6880049,"Abir Gupta","2021-05-29 17:45:16",1.10077
6726283,"Shiva Vaddagani","2021-05-21 16:21:24",1.10079
6721025,AyanTiwari,"2021-05-31 13:22:11",1.10081
6871339,Chenhaoxu13,"2021-05-29 15:48:33",1.10086
6785311,"Kishore S","2021-05-31 18:18:49",1.10087
6730309,"Son Luong","2021-05-05 16:55:14",1.10094
6741522,"John Bull","2021-05-05 20:31:25",1.10100
6726186,"Shobhit Mittal","2021-05-12 10:33:49",1.10100
6744327,"Tarun Sharma","2021-05-06 15:56:15",1.10102
6738190,kankichi,"2021-05-11 10:01:13",1.10102
6731300,"Arjun & Arohi","2021-05-17 15:16:27",1.10125
6721777,"Harison Mwangi Gachuru","2021-05-03 18:35:53",1.10141
6878595,kuhaku,"2021-05-29 09:47:53",1.10141
6725362,"Kiran Clement","2021-05-09 13:37:05",1.10144
6886056,"Cihat Uysal","2021-05-31 13:37:47",1.10146
6724376,"abhinay marripudi","2021-05-05 09:13:44",1.10148
6814952,"jameel merali","2021-05-18 15:40:49",1.10149
6769187,Pudding_023,"2021-05-17 15:56:52",1.10150
6723094,Novice90,"2021-05-05 09:34:49",1.10152
6833930,Gautam,"2021-05-21 09:24:26",1.10153
6729167,JamesBondOO7,"2021-05-23 13:10:08",1.10153
6744386,"Tavleen K Nagi","2021-05-14 06:23:40",1.10155
6753251,MRipani,"2021-05-13 03:54:51",1.10156
6799979,"Scott Allen","2021-05-28 22:16:51",1.10158
6727835,"Atal Manuja","2021-05-23 12:05:59",1.10159
6842505,batman,"2021-05-31 12:02:16",1.10165
6771474,thw136@gmx.de,"2021-05-11 17:59:52",1.10167
6751747,"Soham Vaidya","2021-05-29 06:46:41",1.10179
6856266,"Andrejs Fedjajevs","2021-05-25 16:49:33",1.10185
6876072,"Ryan Rudes","2021-05-28 16:50:04",1.10187
6737245,"Ryan Wiley","2021-05-04 20:20:21",1.10192
6802253,"Caleb Yenusah","2021-05-18 13:33:21",1.10204
6720648,"matt x jo","2021-05-16 04:43:22",1.10205
6724448,"Sahil Jain","2021-05-16 09:58:09",1.10206
6888221,"Purvit Vashishtha","2021-05-31 11:04:27",1.10235
6788938,"Sabrina Labrador","2021-05-14 01:20:05",1.10240
6725263,"Salhi Mohammed Nadjib Allah","2021-05-02 02:53:30",1.10248
6742774,"Edmar Rodrigues","2021-05-06 18:37:24",1.10250
6734951,"DUSHYANT JAIN","2021-05-08 14:51:13",1.10258
6788758,"Jiajun Hong","2021-05-18 07:47:19",1.10271
6722406,"Hideatsu Yamanaka","2021-05-08 05:26:51",1.10271
6777087,SHT,"2021-05-12 01:35:52",1.10274
6723181,"Stefan Trifu","2021-05-03 22:11:40",1.10285
6845346,slm37102,"2021-05-22 13:02:42",1.10286
6873029,"Siarhei Yahela","2021-05-31 01:58:23",1.10297
6832327,Amrutha,"2021-05-31 16:26:17",1.10306
6830003,"Thomas Delecourt","2021-05-29 13:28:33",1.10311
6725473,omonao,"2021-05-02 08:00:21",1.10318
6727858,"Kavitha J","2021-05-30 12:48:49",1.10323
6750050,"[Deleted] 98944470-b28e-4265-99f2-fef5153e1278","2021-05-23 18:48:39",1.10328
6725421,"Bloo Ridian","2021-05-31 13:40:55",1.10341
6885368,PineapplePencil,"2021-05-30 20:02:11",1.10343
6869203,Vitrag,"2021-05-30 05:54:00",1.10357
6802729,"ashutosh samal","2021-05-17 08:33:04",1.10365
6877959,ChenYF12,"2021-05-29 02:36:42",1.10368
6726361,ksktkskn,"2021-05-04 10:09:03",1.10377
